Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Singapore,Switzerland,Import,  All Products,AHS Weighted Average (%),0.538599783891599,,,,,,0.00908348433609086,0,0,0.000437689355439783,0.000140052841630374,0.000165741426355206,0.0000719281708935579,0.000024607860370303,0.00010493538227995,0,0,0.00222526844106449,0,0,0,0,0.00669699920872733,0,0,0,0,0,0,0,0,0,0,0
Singapore,Syrian Arab Republic,Import,  All Products,AHS Weighted Average (%),0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Tajikistan,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
Singapore,Tanzania,Import,  All Products,AHS Weighted Average (%),0,,,,,,0,0,0,0,0.230891123882306,0,0,0,0,0,0,0,0,0.00090270742210502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Thailand,Import,  All Products,AHS Weighted Average (%),0.861386789124068,,,,,,0.0370957049787206,0.013756041598218,0.0139040887234896,0.0190954029362709,0.0168140625082815,0.0120114257342858,0.0484205533679557,0.214919022478679,0,0,0.0242552106958862,0,0,0,0,0,0.285347114308399,0,0,0,0,0,0,0,0,0,0,0
Singapore,Togo,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Tokelau,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Tonga,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Trinidad and Tobago,Import,  All Products,AHS Weighted Average (%),154.664592340599,,,,,,29.270000381987,1.95575683837067,2.02796813763654,1.63243332233633,0.199539183101968,0.0198958653937351,0.0441747484416404,0.00754626087708713,0,0,0,0.240585044458359,0.83124268860959,0.11474930615333,0.332545627868026,0.0282540911764704,0.0621823684332932,0.000193760398516435,0.000407075406989875,0.000395162839881516,0.00113885502604201,0.016476354845617,0.049977865420466,0.0484202884778172,0.00231273435175888,0.0188049014737314,0.0170796184543226,0.00352971524500486
Singapore,Tunisia,Import,  All Products,AHS Weighted Average (%),0.477847285677468,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Turkey,Import,  All Products,AHS Weighted Average (%),49.7371667632851,,,,,,0,0,0,0,0,0,0,0.00009810935901198,0.000113909268091885,0,0.260987153755943,0.195478259152201,0.0127386557529539,0.0785199468187177,0.0659354490142076,0.0480078261361962,0.0579185143510796,0.0979042638236026,0.0931499491618969,0.0914873012327865,0.074112726678844,0.0107870251401439,0.00829567867298621,0,0,0,0,0
Singapore,Turkmenistan,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Turks and Caicos Isl.,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Tuvalu,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
Singapore,Uganda,Import,  All Products,AHS Weighted Average (%),0,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Ukraine,Import,  All Products,AHS Weighted Average (%),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.00000530600715723808,0,0,0,0,0,0.00608236138752464,0.00850254620436458,0.00835027435580334,0.0456093531398515,0.0480071841185648,0,0,0.607020755119126,0.294159168313358,0.286794023413483,0
Singapore,United Arab Emirates,Import,  All Products,AHS Weighted Average (%),1.78393152402176,,,,,,0,0.00393930903924534,0.00392241595824388,0,0,0.000000301376649412508,0,0.00000118144277225125,0.000661706423386722,0,0.000019425468733315,0,0.0000343840587881436,0.00000330523619465278,0.000059921970203519,0.0038955361580507,0.00723120954705654,0.00558223235620008,0,0,0,0,0,0,0,0,0,0
Singapore,United Kingdom,Import,  All Products,AHS Weighted Average (%),16.5521590431238,,,,,,0.351136314148134,0.0791286889826547,0.079327429063593,0.0296892861308717,0.0194902384816671,0.0230060907280545,0.0267769241493644,0.038831690553853,0.0321724558319704,0,0.0171590442263082,0.0140674190700776,0.0160052768039089,0.0569045919873888,0.0716350025317728,0.0596745434030942,0.0453314590222231,0.056458253441114,0.0648481955203147,0.0636804584051102,0.105083896198548,0.148090827216256,0.11683690910505,0.374221440239119,0.592638642698913,0.0736461070385055,0,0
Singapore,United States,Import,  All Products,AHS Weighted Average (%),3.96599424784965,,,,,,0.0835315848233791,0.00563186870370769,0.00564045624519846,0.00387757625405213,0.0040420577406659,0.00391204516989231,0.00335251173882035,0.00356530447193962,0.00235553490848346,0,0,0.00293357867337987,0,0,0,0,0.0187742613728643,0,0,0,0,0,0,0,0,0,0,0
Singapore,United States Minor Outlying I,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Unspecified,Import,  All Products,AHS Weighted Average (%),10.8283514458322,,,,,,0.0423776783639871,0.00117123398092933,0.00118485868495954,0.000991649701820033,0.0514782268914405,,,,0,0,0.0000379993959149878,0.0000268408860766843,0.000131864073276389,0,0,0.0539700773992619,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Uruguay,Import,  All Products,AHS Weighted Average (%),0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182779833087994,0,2.10114999668083,2.06364624362284,0,0,0,0,0,0,0,0
Singapore,Us Msc.Pac.I,Import,  All Products,AHS Weighted Average (%),0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Singapore,Uzbekistan,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0.00206261142575483,0.00172859789047755,0
Singapore,Vanuatu,Import,  All Products,AHS Weighted Average (%),,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470803114665317,0,0,0,0,0,0
Singapore,Venezuela,Import,  All Products,AHS Weighted Average (%),12.6829646191107,,,,,,0,0,0,0,0.0201659209551952,0.00516079468019908,0,0,0,0,0,0,0,0,0,0.000008349161189385,0.00188186587766655,0,0,0,0,0.000121775847478924,0.000111769228863282,0.000360313989308017,0,0,0,0
Singapore,Vietnam,Import,  All Products,AHS Weighted Average (%),,,,,,,0.0746261753397607,0,0,0.0158386191630468,0.00447096592837841,0.00544658833119276,0.0101203533394897,0.00817966489547524,0,0,0.00697959612878544,0,0,0,0,0,0.35576283134181,0,0,0,0,0,0,0,0,0,0,0
Singapore,Wallis and Futura Isl.,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Singapore,Western Sahara,Import,  All Products,AHS Weighted Average (%),,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,,,,,0,0,0
Singapore,Yemen,Import,  All Products,AHS Weighted Average (%),1.53272159442874,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Yemen Democratic,Import,  All Products,AHS Weighted Average (%),13.4609962511471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,"Yugoslavia,FR(Serbia/Montenegr",Import,  All Products,AHS Weighted Average (%),4.96363441500245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,Zambia,Import,  All Products,AHS Weighted Average (%),0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Zimbabwe,Import,  All Products,AHS Weighted Average (%),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
